what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1399408357314
os,sysinfo,,,"win32",1399408357318
arch,sysinfo,,,"x86",1399408357318
ws,sysinfo,,,"win32",1399408357318
locale,sysinfo,,,"en_US",1399408357318
processors,sysinfo,,,"2",1399408357318
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1399408357318
java.runtime.version,sysinfo,,,"1.8.0_05-b13",1399408357318
java.specification.name,sysinfo,,,"Java Platform API Specification",1399408357318
java.specification.vendor,sysinfo,,,"Oracle Corporation",1399408357318
java.specification.version,sysinfo,,,"1.8",1399408357318
java.vendor,sysinfo,,,"Oracle Corporation",1399408357318
java.version,sysinfo,,,"1.8.0_05",1399408357318
java.vm.info,sysinfo,,,"mixed mode",1399408357318
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1399408357318
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1399408357318
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1399408357318
java.vm.specification.version,sysinfo,,,"1.8",1399408357318
java.vm.vendor,sysinfo,,,"Oracle Corporation",1399408357318
java.vm.version,sysinfo,,,"25.5-b02",1399408357318
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1399408359045
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1399408359398
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1399408359444
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1399408359629
